gsis_id,display_name,first_name,last_name,position,position_group,birth_date,rookie_season,draft_year,draft_round,draft_pick,college_name,height,weight,pfr_id
00-0019913,Ryan Prince,Ryan,Prince,TE,TE,1977-05-16,2001,,,,Weber State,76.0,254.0,PrinRy20
PRI519100,Mike Prindle,Michael,Prindle,K,SPEC,1963-11-12,1987,,,,Western Michigan,69.0,160.0,prindmik01
PRI545055,Alan Pringle,Alan,Pringle,K,SPEC,1952-01-20,1975,1975.0,10.0,246.0,Rice,72.0,195.0,PrinAl20
00-0034297,Byron Pringle,Byron,Pringle,WR,WR,1993-11-17,2018,,,,Kansas State,73.0,203.0,PrinBy00
PRI571010,Mike Pringle,Michael,Pringle,RB,RB,1967-10-01,1990,1990.0,6.0,139.0,California State-Fullerton; Washington State,68.0,186.0,PrinMi20
00-0033507,Raysean Pringle,Raysean,Pringle,DB,DB,1993-08-31,2017,,,,Southern Utah State,72.0,191.0,PrinRa00
00-0013253,Mike Pringley,Michael,Pringley,DT,DL,1976-05-22,1999,1999.0,7.0,215.0,North Carolina,76.0,277.0,PrinMi21
00-0023739,Casey Printers,Casey,Printers,QB,QB,1981-05-16,2006,,,,Florida A&M; TCU,74.0,222.0,
00-0013255,Pierson Prioleau,Pierson,Prioleau,S,DB,1977-08-06,1999,1999.0,4.0,110.0,Virginia Tech,71.0,188.0,PrioPi20
00-0013256,Anthony Prior,Anthony,Prior,DB,DB,1970-03-27,1993,1992.0,9.0,238.0,Washington State,71.0,185.0,PrioAn20
00-0013257,Mike Prior,Michael,Prior,DB,DB,1963-11-14,1985,1985.0,7.0,176.0,Illinois State,72.0,208.0,PrioMi20
00-0013258,Mike Pritchard,Michael,Pritchard,WR,WR,1969-10-25,1991,1991.0,1.0,13.0,Colorado,70.0,193.0,PritMi00
PRI726740,Ron Pritchard,Ronald,Pritchard,LB,LB,1947-04-09,1974,,,,Arizona State,73.0,235.0,PritRo20
PRI778650,Billy Pritchett,Billy,Pritchett,RB,RB,1951-02-22,1975,1974.0,6.0,146.0,West Texas State,75.0,230.0,PritBi00
00-0040405,Jamaal Pritchett,Jamaal,Pritchett,WR,WR,2003-06-10,2025,,,,South Alabama; Tuskegee University,68.0,175.0,PritJa00
00-0013261,Kelvin Pritchett,Kelvin,Pritchett,DT,DL,1969-10-24,1991,1991.0,1.0,20.0,Mississippi,75.0,330.0,PritKe20
00-0039795,Nehemiah Pritchett,Nehemiah,Pritchett,CB,DB,2001-02-11,2024,2024.0,5.0,136.0,Auburn,72.0,190.0,PritNe00
00-0013262,Stanley Pritchett,Stanley,Pritchett,RB,RB,1973-12-22,1996,1996.0,4.0,118.0,South Carolina,74.0,250.0,PritSt00
PRI796127,Wes Pritchett,Wesley,Pritchett,LB,LB,1966-07-07,1991,1989.0,6.0,147.0,Notre Dame,74.0,245.0,PritWe20
00-0013264,Bryan Proby,Bryan,Proby,DE,DL,1971-11-30,1995,1995.0,6.0,202.0,Arizona State; Los Angeles Southwest College,77.0,285.0,ProbBr20
00-0036133,James Proche,James,Proche,WR,WR,1996-09-20,2020,2020.0,6.0,201.0,SMU,71.0,193.0,ProcJa00
00-0023023,Cory Procter,Cory,Procter,C,OL,1982-10-18,2005,,,,Montana,76.0,311.0,ProcCo20
00-0041521,Kadyn Proctor,Kadyn,Proctor,OT,OL,2005-06-04,2026,,,,Alabama,79.0,352.0,ProcKa00
00-0041555,Kaleb Proctor,Kaleb,Proctor,DT,DL,2004-04-26,2026,,,,Southeastern Louisiana,74.0,291.0,ProcKa01
00-0030600,Xavier Proctor,Xavier,Proctor,DT,DL,1990-11-01,2013,,,,North Carolina Central,78.0,315.0,ProcXa00
00-0034442,Austin Proehl,Austin,Proehl,WR,WR,1995-10-11,2018,2018.0,7.0,255.0,North Carolina,70.0,175.0,ProeAu00
00-0036818,Blake Proehl,Christian,Proehl,WR,WR,1999-01-12,2021,,,,East Carolina,73.0,190.0,ProeBl00
00-0013268,Ricky Proehl,Richard,Proehl,WR,WR,1968-03-07,1990,1990.0,3.0,58.0,Wake Forest,72.0,190.0,ProeRi00
PRO255564,Gene Profit,Eugene,Profit,DB,DB,1964-11-11,1986,,,,Yale,70.0,168.0,ProfGe20
00-0013271,Joe Prokop,Joseph,Prokop,P,SPEC,1960-07-07,1985,,,,Pomona State,74.0,230.0,ProkJo21
00-0031085,Jay Prosch,Jay,Prosch,FB,RB,1992-08-21,2014,2014.0,6.0,211.0,Auburn; Illinois,73.0,255.0,ProsJa00
00-0028059,Chris Prosinski,Christopher,Prosinski,DB,DB,1987-04-28,2011,2011.0,4.0,121.0,Wyoming,73.0,213.0,ProsCh00
00-0032393,C.J. Prosise,Calvin,Prosise,RB,RB,1994-05-20,2016,2016.0,3.0,90.0,Notre Dame,73.0,225.0,ProsC.00
PRO575019,Bob Prout,Robert,Prout,DB,DB,1951-05-11,1974,,,,Knox College,73.0,190.0,ProuBo20
PRO638910,Andrew Provence,Andrew,Provence,LB,LB,1961-03-08,1983,1983.0,3.0,75.0,South Carolina,75.0,265.0,ProvAn20
00-0013274,Dwayne Provo,Dwayne,Provo,DB,DB,1970-10-07,1997,,,,St. Marys University (Canada),69.0,180.0,
00-0024166,Ronnie Prude,Ronnie,Prude,DB,DB,1982-06-04,2006,,,,LSU,71.0,178.0,PrudRo20
00-0022708,Etric Pruitt,Etric,Pruitt,DB,DB,1981-08-16,2004,2004.0,6.0,186.0,Southern Mississippi,72.0,218.0,PruiEt20
PRU355962,Greg Pruitt,Gregory,Pruitt,RB,RB,1951-08-18,1974,,,,Oklahoma,70.0,190.0,PruiGr00
00-0013278,James Pruitt,James,Pruitt,WR,WR,1964-01-29,1986,1986.0,4.0,107.0,California State-Fullerton,75.0,199.0,PruiJa00
00-0033044,Jimmy Pruitt,Jimmy,Pruitt,CB,DB,1992-11-28,2016,,,,San Jose State,72.0,203.0,PruiJi00
00-0027173,Julius Pruitt,Julius,Pruitt,WR,WR,1985-12-30,2009,,,,Ouachita Baptist University,74.0,206.0,PruiJu00
PRU593270,Mike Pruitt,Michael,Pruitt,RB,RB,1954-04-03,1976,1976.0,1.0,7.0,Purdue,72.0,222.0,PruiMi00
00-0013280,Mickey Pruitt,Mickey,Pruitt,LB,LB,1965-01-10,1988,,,,Colorado,73.0,206.0,PruiMi20
00-0031585,MyCole Pruitt,MyCole,Pruitt,TE,TE,1992-03-24,2015,2015.0,5.0,143.0,Southern Illinois,74.0,258.0,PruiMy00
00-0024514,Ramiro Pruneda,Ramiro,Pruneda,OT,OL,1983-01-25,2007,,,,Monterrey Tech,78.0,317.0,
00-0041088,Karon Prunty,Karon,Prunty,CB,DB,2001-12-24,2026,,,,Wake Forest,74.0,192.0,PrunKa00
00-0013282,Trevor Pryce,Trevor,Pryce,DE,DL,1975-08-03,1997,1997.0,1.0,28.0,Clemson; Michigan,77.0,290.0,PrycTr00
00-0031343,Calvin Pryor,Calvin,Pryor,DB,DB,1992-07-02,2014,2014.0,1.0,18.0,Louisville,71.0,207.0,PryoCa00
00-0038835,Joshua Pryor,Joshua,Pryor,DE,DL,1999-10-25,2023,,,,Bowie State,76.0,280.0,PryoJo00
00-0037422,Kendric Pryor,Kendric,Pryor,WR,WR,1998-01-06,2022,,,,Wisconsin,71.0,189.0,PryoKe00
00-0040792,Layne Pryor,Layne,Pryor,TE,TE,2002-12-09,2026,,,,Northern Iowa,74.0,250.0,
PRY456541,Layne Pryor,Layne,Pryor,TE,TE,2002-12-09,2025,,,,Northern Iowa,75.0,251.0,PryoLa00
00-0029953,Lonnie Pryor,Lonnie,Pryor,RB,RB,1990-02-22,2013,,,,Florida State,72.0,224.0,PryoLo00
00-0034417,Matt Pryor,Matthew,Pryor,OT,OL,1994-12-16,2018,2018.0,6.0,206.0,TCU,79.0,332.0,PryoMa00
00-0027138,Myron Pryor,Myron,Pryor,DT,DL,1986-06-13,2009,2009.0,6.0,207.0,Kentucky,73.0,305.0,PryoMy99
00-0028825,Terrelle Pryor,Terrelle,Pryor,WR,WR,1989-06-20,2011,2011.0,3.0,1.0,Ohio State,76.0,228.0,PryoTe00
00-0041068,Ephesians Prysock,Ephesians,Prysock,CB,DB,2003-02-28,2026,,,,Washington; Arizona,76.0,195.0,PrysEp00
00-0021321,Mike Pucillo,Michael,Pucillo,G,OL,1979-07-14,2002,2002.0,7.0,215.0,Auburn,76.0,306.0,PuciMi20
00-0025663,Anthony Pudewell,Anthony,Pudewell,TE,TE,1983-04-06,2007,,,,Nevada,76.0,250.0,
PUE415291,Garry Puetz,Garry,Puetz,OT,OL,1952-03-14,1974,,,,Valparaiso University,75.0,263.0,PuetGa20
00-0021294,David Pugh,David,Pugh,DT,DL,1979-07-24,2002,2002.0,6.0,182.0,Virginia Tech,74.0,270.0,PughDa20
PUG207645,Jethro Pugh,Jethro,Pugh,DT,DL,1944-07-03,1974,,,,Elizabeth City State Univ,78.0,260.0,PughJe20
00-0027799,Jordan Pugh,Jordan,Pugh,DB,DB,1988-01-29,2010,2010.0,6.0,202.0,Texas A&M,71.0,210.0,PughJo99
00-0030585,Justin Pugh,Justin,Pugh,G,OL,1990-08-15,2013,2013.0,1.0,19.0,Syracuse,77.0,311.0,PughJu00
00-0030964,Jarrod Pughsley,Jarrod,Pughsley,G,OL,1990-12-18,2014,,,,Akron,76.0,310.0,PughJa00
PUK415291,Craig Puki,Craig,Puki,LB,LB,1957-01-18,1980,1980.0,3.0,77.0,Tennessee,73.0,231.0,PukiCr20
00-0032171,Hayes Pullard,Hayes,Pullard,LB,LB,1992-04-18,2015,2015.0,7.0,219.0,USC,72.0,235.0,PullHa00
00-0040923,Maximus Pulley,Maximus,Pulley,SAF,DB,2002-09-11,2026,,,,Wofford; Western Kentucky,71.0,200.0,
00-0032911,Spencer Pulley,Spencer,Pulley,C,OL,1993-04-04,2016,,,,Vanderbilt,76.0,309.0,PullSp00
PUM415291,Don Pumphrey,Donald,Pumphrey,OT,OL,1963-11-22,1987,,,,Valdosta State; Northeast Oklahoma,76.0,275.0,PumpDo20
00-0033561,Donnel Pumphrey,Donnel,Pumphrey,RB,RB,1994-12-06,2017,2017.0,4.0,132.0,San Diego State,69.0,176.0,PumpDo00
00-0035420,Derrick Puni,Derrick,Puni,OT,OL,1994-12-13,2019,,,,Central Missouri,77.0,315.0,PuniDe00
00-0039351,Dominick Puni,Dominick,Puni,OT,OL,2000-02-24,2024,2024.0,3.0,86.0,Kansas; Central Missouri,77.0,313.0,PuniDo00
00-0013297,Tau Pupua,Tau,Pupua,DT,DL,1971-08-25,1995,,,,Weber State,77.0,290.0,
00-0013298,Alfred Pupunu,Alfred,Pupunu,TE,TE,1969-10-17,1992,,,,Weber State; Dixie College (UT),74.0,260.0,PupuAl00
00-0025587,Melila Purcell,Melila,Purcell,DE,DL,1984-02-05,2007,,,,Hawaii,77.0,295.0,
00-0029890,Mike Purcell,Michael,Purcell,NT,DL,1991-04-20,2013,,,,Wyoming,75.0,328.0,PurcMi00
00-0040473,Myles Purchase,Myles,Purchase,SAF,DB,2002-11-26,2025,,,,Iowa State,71.0,205.0,PurcMy00
00-0026493,Tanner Purdum,Tanner,Purdum,LS,SPEC,1984-08-15,2010,,,,Baker University,75.0,270.0,PurdTa00
00-0037834,Brock Purdy,Brock,Purdy,QB,QB,1999-12-27,2022,2022.0,7.0,262.0,Iowa State,73.0,220.0,PurdBr00
PUR369148,Dave Pureifory,David,Pureifory,DE,DL,1949-07-12,1974,,,,Eastern Michigan,73.0,260.0,PureDa20
00-0030853,Loucheiz Purifoy,Loucheiz,Purifoy,CB,DB,1992-12-16,2014,,,,Florida,71.0,188.0,PuriLo01
00-0026396,Maurice Purify,Maurice,Purify,WR,WR,1986-01-17,2008,,,,Nebraska; City College (SF),75.0,226.0,PuriMa00
PUR461435,Dave Purling,David,Purling,DT,DL,1962-06-26,1987,,,,USC,77.0,240.0,PurlDa20
00-0013308,Lovett Purnell,Lovett,Purnell,TE,TE,1972-04-07,1996,1996.0,7.0,216.0,West Virginia,75.0,245.0,PurnLo00
00-0013310,Andre Purvis,Andre,Purvis,DE,DL,1973-07-14,1997,1997.0,5.0,144.0,North Carolina,76.0,310.0,PurvAn20
00-0026804,Ryan Purvis,Ryan,Purvis,TE,TE,1986-05-08,2009,,,,Boston College,76.0,260.0,PurvRy00
00-0039544,Will Putnam,Will,Putnam,C,OL,2000-08-13,2024,,,,Clemson,76.0,301.0,PutnWi00
00-0021100,Jeb Putzier,Jebediah,Putzier,TE,TE,1979-01-20,2002,2002.0,6.0,191.0,Boise State,76.0,251.0,PutzJe00
PUT664464,Rollin Putzier,Rollin,Putzier,NT,DL,1965-12-10,1988,1988.0,4.0,88.0,Oregon,76.0,279.0,PutzRo20
PUZ415291,Dave Puzzuoli,Phillip,Puzzuoli,NT,DL,1961-01-12,1983,1983.0,6.0,149.0,Pittsburgh,75.0,260.0,PuzzDa20
00-0021969,Brad Pyatt,Bradley,Pyatt,WR,WR,1980-04-16,2003,,,,Northern Colorado; Kentucky,71.0,195.0,PyatBr00
00-0041256,Jack Pyburn,Jack,Pyburn,LB,LB,2003-09-03,2026,,,,LSU; Florida,75.0,258.0,
PYL498348,David Pyles,Robert,Pyles,OT,OL,1960-09-03,1987,,,,Miami (Ohio),77.0,275.0,PyleDa20
00-0013317,Jim Pyne,James,Pyne,C,OL,1971-11-23,1994,1994.0,7.0,200.0,Virginia Tech,74.0,297.0,PyneJi20
QUA118654,Jerry Quaerna,Jerold,Quaerna,OT,OL,1963-10-09,1987,,,,Michigan,78.0,275.0,QuaeJe20
00-0033584,Elijah Qualls,Elijah,Qualls,DT,DL,1995-02-11,2017,2017.0,6.0,214.0,Washington,73.0,321.0,QualEl00
QUA355962,Bernard Quarles,Bernard,Quarles,QB,QB,1960-01-04,1987,,,,Hawaii; UCLA,74.0,215.0,QuarBe20
00-0029383,Cyhl Quarles,Cyhl,Quarles,SAF,DB,1989-04-06,2012,,,,Wake Forest,75.0,212.0,QuarCy00
00-0030775,Kelcy Quarles,Kelcy,Quarles,DT,DL,1992-01-23,2014,,,,South Carolina,76.0,310.0,QuarKe01
00-0013322,Shelton Quarles,Shelton,Quarles,MLB,LB,1971-09-11,1997,,,,Vanderbilt,73.0,225.0,QuarSh20
00-0027753,Andrew Quarless,Andrew,Quarless,TE,TE,1988-10-06,2010,2010.0,5.0,154.0,Penn State,76.0,252.0,QuarAn00
00-0023702,Michael Quarshie,Michael,Quarshie,DT,DL,1979-11-13,2006,,,,Columbia,74.0,295.0,
00-0024537,Kurt Quarterman,Kurt,Quarterman,OL,OL,1985-10-05,2007,,,,Louisville,77.0,325.0,
00-0036235,Shaquille Quarterman,Shaquille,Quarterman,LB,LB,1997-10-28,2020,2020.0,4.0,140.0,Miami,72.0,240.0,QuarSh00
00-0013323,Brad Quast,Brad,Quast,LB,LB,1968-06-05,1992,,,,Iowa,73.0,245.0,
00-0027512,Ko Quaye,Kommonyan,Quaye,DT,DL,1987-05-11,2010,,,,South Dakota,73.0,307.0,QuayKo00
QUE276861,Jeff Queen,Jeffrey,Queen,RB,RB,1946-08-15,1974,,,,Morgan State,73.0,217.0,QueeJe00
00-0036323,Patrick Queen,Patrick,Queen,LB,LB,1999-08-13,2020,2020.0,1.0,28.0,LSU,72.0,232.0,QueePa00
00-0034566,Kyle Queiro,Kyle,Queiro,LB,LB,1994-12-18,2018,,,,Northwestern,74.0,230.0,QueiKy00
00-0035727,Durval Queiroz,Durval,Queiroz,G,OL,1992-08-27,2019,,,,,76.0,330.0,
00-0013325,Jeff Query,Jeffrey,Query,WR,WR,1967-03-07,1989,1989.0,5.0,124.0,Millikin University,72.0,165.0,QuerJe00
00-0030097,David Quessenberry,David,Quessenberry,OT,OL,1990-08-24,2013,2013.0,6.0,176.0,San Jose State,77.0,310.0,QuesDa00
00-0036453,Paul Quessenberry,Paul,Quessenberry,TE,TE,1992-01-08,2020,,,,Navy,74.0,251.0,QuesPa00
00-0034392,Scott Quessenberry,Scott,Quessenberry,C,OL,1995-03-23,2018,2018.0,5.0,155.0,UCLA,75.0,310.0,QuesSc00
00-0029640,Brian Quick,Brian,Quick,WR,WR,1989-06-05,2012,2012.0,2.0,33.0,Appalachian State,75.0,215.0,QuicBr00
QUI055372,Greg Quick,Gregory,Quick,OT,OL,1964-04-26,1987,,,,Catawba College,76.0,280.0,QuicGr20
QUI110744,Jerry Quick,Jerry,Quick,OT,OL,1963-12-30,1987,,,,Wichita State University; Kansas; Butler County JC,77.0,279.0,QuicJe20
QUI166116,Mike Quick,Michael,Quick,WR,WR,1959-05-14,1982,1982.0,1.0,20.0,N.C. State,74.0,190.0,QuicMi00
00-0031400,Bryce Quigley,Bryce,Quigley,G,OL,1992-06-26,2014,,,,San Diego State,77.0,295.0,QuigBr00
00-0029493,Ryan Quigley,Ryan,Quigley,P,SPEC,1990-01-26,2012,,,,Boston College,74.0,205.0,QuigRy00
QUI276860,Fred Quillan,Frederick,Quillan,C,OL,1956-01-27,1978,1978.0,7.0,175.0,Oregon,77.0,261.0,QuilFr00
00-0027081,Glover Quin,Glover,Quin,FS,DB,1986-01-15,2009,2009.0,4.0,112.0,New Mexico; Southwest Mississippi JC,72.0,207.0,QuinGl99
00-0025409,Brady Quinn,Brayden,Quinn,QB,QB,1984-10-27,2007,2007.0,1.0,22.0,Notre Dame,75.0,235.0,QuinBr00
00-0034339,Trey Quinn,David,Quinn,WR,WR,1995-12-07,2018,2018.0,7.0,256.0,SMU; LSU,72.0,200.0,QuinTr00
QUI581406,Jeff Quinn,Jeffrey,Quinn,QB,QB,1958-02-16,1982,,,,Nebraska,75.0,205.0,
00-0023733,Joe Quinn,Joe,Quinn,G,OL,1980-06-01,2005,,,,Minnesota,76.0,290.0,
00-0013338,Jonathan Quinn,Jonathan,Quinn,QB,QB,1975-02-27,1998,1998.0,3.0,86.0,Middle Tennessee State; Tulane,78.0,240.0,QuinJo00
QUI609092,Kelly Quinn,Kelly,Quinn,LB,LB,1963-08-20,1987,,,,Michigan State,73.0,220.0,QuinKe20
QUI664464,Marcus Quinn,Marcus,Quinn,DB,DB,1959-06-27,1987,,,,LSU,73.0,205.0,QuinMa20
00-0013341,Mike Quinn,Michael,Quinn,QB,QB,1974-04-15,1997,,,,Stephen F. Austin State,76.0,216.0,QuinMi00
00-0027040,Richard Quinn,Richard,Quinn,TE,TE,1986-09-06,2009,2009.0,2.0,64.0,North Carolina,76.0,264.0,QuinRi00
00-0027952,Robert Quinn,Robert,Quinn,DE,DL,1990-05-18,2011,2011.0,1.0,14.0,North Carolina,76.0,264.0,QuinRo00
00-0040947,TJ Quinn,TJ,Quinn,LB,LB,2001-01-15,2026,,,,Louisville,72.0,225.0,
00-0037277,Teagan Quitoriano,Teagan,Quitoriano,TE,TE,2000-03-15,2022,2022.0,5.0,170.0,Oregon State,78.0,259.0,QuitTe00
00-0031031,Brent Qvale,Brent,Qvale,G,OL,1991-03-11,2014,,,,Nebraska,79.0,315.0,QvalBr01
00-0013345,Marc Raab,Marc,Raab,C,OL,1969-01-26,1993,,,,USC,75.0,265.0,RaabMa20
RAB166116,Bob Raba,Robert,Raba,TE,TE,1955-04-23,1977,,,,Maryland,73.0,222.0,RabaBo20
00-0020450,Casey Rabach,Casey,Rabach,C,OL,1977-09-24,2001,2001.0,3.0,92.0,Wisconsin,76.0,288.0,RabaCa20
00-0025711,Jerard Rabb,Jerard,Rabb,WR,WR,1984-08-19,2007,,,,Boise State; Saddleback Community College,74.0,201.0,
00-0023300,Russell Rabe,Russell,Rabe,LB,LB,1982-06-21,2006,,,,Duluth/University of Minnesota,74.0,228.0,
00-0024749,Germaine Race,Germaine,Race,RB,RB,1985-04-07,2007,,,,Pittsburg State (KS),70.0,218.0,
00-0026179,Chilo Rachal,Chilo,Rachal,G,OL,1986-03-15,2008,2008.0,2.0,39.0,USC,77.0,323.0,RachCh20
00-0013352,Latario Rachal,Latario,Rachal,WR,WR,1973-01-31,1997,,,,Fresno State; El Camino,71.0,183.0,RachLa00
00-0031653,Travis Raciti,Travis,Raciti,DE,DL,1992-05-21,2015,,,,San Jose State,76.0,292.0,RaciTr01
00-0019676,Neil Rackers,Neil,Rackers,K,SPEC,1976-08-16,2000,2000.0,6.0,169.0,Illinois,73.0,202.0,rackenei01
RAC553722,David Rackley,David,Rackley,WR,WR,1961-02-02,1985,,,,Texas Southern; Miami-Dade CC North FL,69.0,172.0,RackDa20
00-0019146,Derek Rackley,Derek,Rackley,LS,SPEC,1977-07-18,2000,,,,Minnesota,76.0,250.0,RackDe00
00-0028014,Will Rackley,William,Rackley,G,OL,1989-10-11,2011,2011.0,3.0,76.0,Lehigh University,75.0,318.0,RackWi01
RAD059327,George Radachowsky,George,Radachowsky,S,DB,1962-09-07,1984,1984.0,7.0,188.0,Boston College,71.0,186.0,RadaGe20
00-0033268,Brandon Radcliff,Brandon,Radcliff,RB,RB,1993-03-18,2017,,,,Louisville,69.0,216.0,RadcBr00
00-0013356,John Rade,John,Rade,LB,LB,1960-08-31,1983,1983.0,8.0,215.0,Boise State; Modesto Junior College,73.0,214.0,RadeJo20
00-0013358,Scott Radecic,Jude,Radecic,LB,LB,1962-06-14,1984,1984.0,2.0,34.0,Penn State,75.0,243.0,RadeSc20
RAD168981,Keith Radecic,Jude,Radecic,C,OL,1963-12-24,1987,,,,Penn State,73.0,260.0,RadeKe20
RAD310135,Dave Rader,James,Rader,QB,QB,1957-03-09,1979,,,,Tulsa,75.0,215.0,
00-0022483,Jason Rader,Jason,Rader,TE,TE,1981-04-12,2006,,,,Marshall; Georgia,76.0,263.0,RadeJa00
00-0034193,Kevin Rader,Kevin,Rader,TE,TE,1995-04-26,2019,,,,Youngstown State,76.0,250.0,RadeKe00
RAD355962,Bruce Radford,Bruce,Radford,DE,DL,1955-10-05,1979,1979.0,3.0,77.0,Grambling State,77.0,257.0,RadfBr20
RAD474616,Wayne Radloff,Wayne,Radloff,G,OL,1961-05-17,1985,,,,Georgia,77.0,274.0,RadlWa20
00-0025950,Drew Radovich,Drew,Radovich,OT,OL,1985-06-20,2008,,,,USC,77.0,305.0,
00-0036619,Dillon Radunz,Dillon,Radunz,OT,OL,1998-03-28,2021,2021.0,2.0,53.0,North Dakota State,78.0,301.0,RaduDi00
00-0028668,Raymond Radway,Raymond,Radway,WR,WR,1987-07-05,2011,,,,Abilene Christian,75.0,204.0,RadwRa00
RAE276861,Mike Rae,Michael,Rae,QB,QB,1951-07-26,1976,,,,USC,72.0,193.0,RaexMi00
00-0013366,Ian Rafferty,Ian,Rafferty,OT,OL,1976-09-02,1999,,,,N.C. State,77.0,300.0,RaffIa20
RAF332232,Tom Rafferty,Thomas,Rafferty,C,OL,1954-08-02,1976,1976.0,4.0,119.0,Penn State,75.0,256.0,RaffTo20
RAF498348,Vince Rafferty,Vincent,Rafferty,C,OL,1961-08-06,1987,,,,Colorado,76.0,285.0,RaffVi20
00-0036523,Trey Ragas,Trey,Ragas,RB,RB,1996-11-07,2021,,,,Louisiana-Lafayette,70.0,214.0,RagaTr00
00-0033058,Reggie Ragland,Reginald,Ragland,ILB,LB,1993-09-23,2016,2016.0,2.0,41.0,Alabama,74.0,252.0,RaglRe00
RAG276860,Floyd Raglin,Floyd,Raglin,WR,WR,1961-02-10,1987,,,,Southern; UNLV,69.0,180.0,RaglFl20
00-0034345,Frank Ragnow,Frank,Ragnow,G,OL,1996-05-17,2018,2018.0,1.0,20.0,Arkansas,77.0,311.0,RagnFr00
00-0022091,Dave Ragone,David,Ragone,QB,QB,1979-10-03,2003,2003.0,3.0,88.0,Louisville,75.0,225.0,RagoDa00
RAG415290,George Ragsdale,George,Ragsdale,RB,RB,1952-12-04,1977,1976.0,12.0,321.0,North Carolina A&T,71.0,185.0,RagsGe00
RAG692150,Pat Ragusa,Patrizio,Ragusa,K,SPEC,1963-03-17,1987,,,,St. John's University,68.0,180.0,raguspat01
00-0034927,T.J. Rahming,T.J.,Rahming,WR,WR,1997-01-10,2019,,,,Duke,70.0,170.0,RahmTJ00
00-0032258,Collin Rahrig,Collin,Rahrig,G,OL,1991-10-31,2015,,,,Indiana,74.0,285.0,
RAI118654,Steve Raible,Steven,Raible,WR,WR,1954-06-02,1976,1976.0,2.0,59.0,Georgia Tech,74.0,195.0,RaibSt00
00-0040521,Isaiah Raikes,Isaiah,Raikes,NT,DL,2001-05-15,2025,,,,Auburn; Texas A&M,73.0,323.0,RaikIs00
00-0037757,Bernhard Raimann,Bernhard,Raimann,OT,OL,1997-09-23,2022,2022.0,3.0,77.0,Central Michigan,78.0,303.0,RaimBe00
00-0036837,John Raine,John,Raine,TE,TE,1998-03-27,2021,,,,Northwestern,74.0,241.0,RainJo00
00-0013375,Wali Rainer,Wali,Rainer,LB,LB,1977-04-19,1999,1999.0,4.0,124.0,Virginia,74.0,240.0,RainWa20
RAI593270,Mike Raines,Vaughn,Raines,DT,DL,1953-02-14,1974,1974.0,6.0,138.0,Alabama,77.0,255.0,RainMi20
00-0029384,Bobby Rainey,Bobby,Rainey,RB,RB,1987-10-16,2012,,,,Western Kentucky,68.0,212.0,RainBo00
00-0029140,Chris Rainey,Christopher,Rainey,RB,RB,1988-03-02,2012,2012.0,5.0,159.0,Florida,69.0,180.0,RainCh00
RAI711924,Dan Rains,Daniel,Rains,LB,LB,1956-04-26,1982,,,,Cincinnati,73.0,224.0,RainDa20
00-0020445,Dominic Raiola,Dominic,Raiola,C,OL,1978-12-30,2001,2001.0,2.0,50.0,Nebraska,73.0,310.0,RaioDo20
00-0024076,Donovan Raiola,Donovan,Raiola,C,OL,1982-12-13,2007,,,,Wisconsin,74.0,293.0,RaioDo00
00-0026985,B.J. Raji,Busari,Raji,NT,DL,1986-07-11,2009,2009.0,1.0,9.0,Boston College,74.0,337.0,RajiBJ99
00-0039862,Ennis Rakestraw Jr.,Ennis,Rakestraw,CB,DB,2002-06-05,2024,2024.0,2.0,61.0,Missouri,71.0,192.0,RakeEn00
00-0013379,Gregg Rakoczy,Gregg,Rakoczy,G,OL,1965-05-18,1987,1987.0,2.0,32.0,Miami,78.0,290.0,RakoGr20
RAL415291,Dan Ralph,Daniel,Ralph,DT,DL,1961-03-09,1984,1984.0,6.0,163.0,Oregon; Colorado,76.0,260.0,RalpDa20
00-0036774,Nick Ralston,Nick,Ralston,FB,RB,1996-11-10,2021,,,,Louisiana-Lafayette,72.0,237.0,RalsNi00
00-0030289,Bacarri Rambo,Bacarri,Rambo,FS,DB,1990-06-27,2013,2013.0,6.0,191.0,Georgia,72.0,211.0,RambBa00
00-0037366,Charleston Rambo,Charleston,Rambo,WR,WR,1999-08-10,2023,,,,Miami; Oklahoma,73.0,185.0,RambCh00
00-0020425,Ken-Yon Rambo,Ken-Yon,Rambo,WR,WR,1978-10-04,2001,2001.0,7.0,229.0,Ohio State,73.0,195.0,RambKe00
00-0033888,Ryan Ramczyk,Ryan,Ramczyk,OT,OL,1994-04-22,2017,2017.0,1.0,32.0,Wisconsin; Wisconsin-Stevens Point; Mid-State Technical College (J.C.); Madison Area Technical College,78.0,314.0,RamcRy00
RAM051911,Jim Ramey,James,Ramey,DE,DL,1957-03-09,1979,1979.0,3.0,70.0,Kentucky,76.0,261.0,RameJi20
00-0039053,Jose Ramirez,Jose,Ramirez,LB,LB,1999-05-09,2023,2023.0,6.0,196.0,Eastern Michigan,74.0,252.0,RamiJo00
00-0025504,Manny Ramirez,Manuel,Ramirez,G,OL,1983-02-19,2007,2007.0,4.0,117.0,Texas Tech,75.0,325.0,RamiMa20
00-0013385,Tony Ramirez,Tony,Ramirez,OT,OL,1973-01-26,1997,1997.0,6.0,168.0,Northern Colorado,78.0,305.0,RamiTo20
00-0026622,Andre Ramsey,Andre,Ramsey,OT,OL,1987-07-24,2009,,,,Ball State,77.0,310.0,RamsAn20
